City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
373,Benguela,48,AO,1595626279,81,-12.58,13.41,70.47,7.09
374,Shebunino,22,RU,1595626279,77,46.43,141.86,58.23,4.65
375,Port-Cartier,75,CA,1595626279,47,50.03,-66.87,77,12.75
376,Los Llanos de Aridane,13,ES,1595626279,78,28.66,-17.92,71.6,17.22
377,Honningsvåg,9,NO,1595626092,87,70.98,25.97,55.4,4.7
378,Kadapa,100,IN,1595626279,85,14.47,78.82,76.68,3.47
379,Veseloyarsk,11,RU,1595626280,92,51.28,81.11,62.37,8.9
380,Yuncheng,100,CN,1595626280,86,35.02,110.99,69.82,0.85
381,Parabel',85,RU,1595626280,83,58.7,81.48,51.75,0.89
382,Coruripe,50,BR,1595626280,74,-10.13,-36.18,73.29,10.51
383,Kidal,86,ML,1595626280,52,18.44,1.41,85.37,19.93
384,Coyhaique,90,CL,1595626280,84,-45.58,-72.07,41,4.7
385,Batagay,100,RU,1595626072,44,67.63,134.63,73.89,2.98
386,Fortuna,20,US,1595626280,72,40.6,-124.16,68,11.41
387,Colesberg,0,ZA,1595626281,51,-30.72,25.1,42.82,4.05
388,Sydney,20,AU,1595626024,93,-33.87,151.21,50,5.82
389,Muzhi,10,RU,1595626281,89,65.37,64.67,49.57,4.32
390,Dicabisagan,8,PH,1595626281,77,17.08,122.42,79.47,3.87
391,Samarai,31,PG,1595626281,86,-10.62,150.67,79.47,13.04
392,Armizonskoye,15,RU,1595626281,74,55.95,67.67,52.75,7.07
393,Golynki,51,RU,1595626281,86,54.87,31.39,52.07,7
394,Saint Paul Harbor,90,US,1595626281,93,57.79,-152.41,55.4,5.82
395,Atagay,39,RU,1595626281,79,55.1,99.39,49.75,3.33
396,Cangzhou,78,CN,1595626281,48,38.32,116.87,78.04,5.03
397,Champerico,40,GT,1595626281,66,14.3,-91.92,89.6,6.93
398,Guerrero Negro,0,MX,1595626282,55,27.98,-114.06,74.62,17.02
399,Wanning,74,CN,1595626282,82,18.8,110.4,80.38,6.02
400,Haines Junction,96,CA,1595626282,48,60.75,-137.51,61.54,9.22
401,Nanortalik,100,GL,1595626282,90,60.14,-45.24,45.88,9.06
402,Guiyang,90,CN,1595626234,83,26.58,106.72,75.2,8.95
403,Giyani,36,ZA,1595626282,85,-23.3,30.72,55.44,7.94
404,Tautira,20,PF,1595626282,65,-17.73,-149.15,80.6,5.82
405,Ginir,16,ET,1595626282,94,7.13,40.7,58.5,11.9
406,Flin Flon,75,CA,1595626282,58,54.77,-101.86,84.2,5.82
407,Mazagão,75,BR,1595626085,100,-0.12,-51.29,80.6,3.36
408,Huron,1,US,1595626282,59,41.15,-82.55,82,1.01
409,Sabha,0,LY,1595626283,21,27.04,14.43,81.54,9.24
410,Bilibino,5,RU,1595626283,55,68.05,166.44,75.9,6.4
411,Henties Bay,0,NA,1595626083,19,-22.12,14.28,71.01,5.01
412,Churapcha,72,RU,1595626283,51,62,132.43,70.66,7.4
413,Necochea,91,AR,1595626283,88,-38.55,-58.74,39.99,15.01
414,Isiro,77,CD,1595626283,96,2.77,27.62,66.85,0.74
415,Barranca,39,PE,1595626283,77,-10.75,-77.77,63.3,12.26
416,Christchurch,0,NZ,1595626246,100,-43.53,172.63,48,3.36
417,Kavaratti,100,IN,1595626283,85,10.57,72.64,79.99,17.63
418,Tura,100,IN,1595626283,95,25.52,90.22,73.87,4.07
419,Brandfort,0,ZA,1595626284,64,-28.7,26.46,33.8,5.82
420,Orsha,75,BY,1595626284,77,54.52,30.41,53.28,7.74
421,Bowen,40,AU,1595626284,93,-20.02,148.23,66,7.05
422,Departamento de Maldonado,75,UY,1595626106,76,-34.67,-54.92,48.2,10.29
423,Qeshm,4,IR,1595626284,75,26.96,56.27,89.6,9.17
424,Sonta,40,RS,1595626284,88,45.59,19.1,68,6.93
425,Scarborough,100,GB,1595626213,81,54.28,-0.4,59,1.01
426,Santa Catarina de Tepehuanes,93,MX,1595626284,38,25.35,-105.73,79.48,1.36
427,Le Port,20,RE,1595626284,55,-20.94,55.29,66.2,13.87
428,Twin Falls,1,US,1595626284,25,42.56,-114.46,86,6.93
429,Yangi Marg`ilon,55,UZ,1595626284,41,40.43,71.72,78.8,9.17
430,Nguruka,23,TZ,1595626285,50,-5.11,31.04,63.73,3.29
431,Kikwit,48,CD,1595626002,30,-5.04,18.82,78.55,1.32
432,Bend,1,US,1595626285,14,44.06,-121.32,82.4,13.87
433,Tayshet,32,RU,1595626285,78,55.93,98,48.13,2.57
434,Orhangazi,0,TR,1595626285,72,40.49,29.31,69.8,2.24
435,Inírida,32,CO,1595626285,82,3.87,-67.92,79,2.53
436,Sanandij,1,IR,1595626285,37,35.31,46.99,71.69,3.2
437,Smolenskoye,100,RU,1595626285,79,52.3,85.08,63.61,4.65
438,Akureyri,75,IS,1595626186,65,65.68,-18.09,46.4,8.05
439,Rondonópolis,8,BR,1595626286,25,-16.47,-54.64,80.24,3.87
440,Mayo,1,US,1595626070,74,38.89,-76.51,84.99,9.17
441,Majene,66,ID,1595626286,87,-3.54,118.97,74.84,10.63
442,Ilām,99,NP,1595626286,92,26.92,87.92,65.44,2.51
443,Madanapalle,100,IN,1595626266,88,13.55,78.5,71.89,6.8
444,Takoradze,42,GH,1595626286,86,4.88,-1.76,75.6,9.95
445,Kyshtovka,8,RU,1595626286,91,56.55,76.63,53.55,3.78
446,Norman Wells,20,CA,1595626286,40,65.28,-126.83,69.8,12.75
447,Novopokrovka,60,UA,1595626286,67,49.84,36.55,62.6,4.47
448,Coahuayana Viejo,90,MX,1595626286,74,18.73,-103.68,82.4,11.41
449,Chicama,39,PE,1595626286,72,-7.84,-79.15,66.79,10.47
450,Huaihua,100,CN,1595626286,88,27.55,109.96,76.64,1.77
451,Mponela,40,MW,1595626286,82,-13.53,33.74,53.98,7.92
452,Muroto-misakicho,100,JP,1595626287,86,33.28,134.15,79.61,25.17
453,Karratha,0,AU,1595626287,46,-20.74,116.85,65.71,12.35
454,Leningradskiy,99,RU,1595626287,68,69.38,178.42,47.07,12.73
455,Puerto Escondido,40,MX,1595626287,70,15.85,-97.07,84.2,10.29
456,Khorixas,0,NA,1595626287,33,-20.37,14.97,59.54,9.17
457,Morón,0,AR,1595626287,58,-34.65,-58.62,50,4
458,Wynyard,100,AU,1595626287,91,-41,145.72,37.99,5.01
459,Pemangkat,100,ID,1595626287,90,1.17,108.97,75.72,3.51
460,Prince Albert,20,CA,1595626287,57,53.2,-105.77,77,12.75
461,Fredericksburg,75,US,1595626228,70,38.3,-77.46,84.2,9.17
462,Marsh Harbour,0,BS,1595626288,73,26.54,-77.06,83.44,15.01
463,Martapura,94,ID,1595626288,88,-3.42,114.85,73.4,3.36
464,Lewistown,40,US,1595626288,55,40.6,-77.57,87.8,3.36
465,Yinchuan,100,CN,1595626235,77,38.47,106.27,70.72,3.98
466,Sandwick,57,GB,1595626053,82,60,-1.25,55.4,9.17
467,Cayenne,97,GF,1595626083,66,4.93,-52.33,86,10.29
468,Sioux Lookout,75,CA,1595626288,58,50.1,-91.92,87.8,13.87
469,Kasama,0,ZM,1595626288,83,-10.21,31.18,47.68,4.83
470,Adrar,10,MR,1595626288,16,20.5,-10.07,98.8,4.09
471,Yumen,0,CN,1595626046,42,40.28,97.2,67.3,11.03
472,Mahon,0,ES,1595626288,73,39.89,4.27,73.4,3.36
473,Vila Franca do Campo,40,PT,1595626289,73,37.72,-25.43,69.8,3.36
474,Whyalla,0,AU,1595626243,100,-33.03,137.58,41,5.82
475,Evanston,1,US,1595626289,58,42.04,-87.69,84,9.17
476,Hindoria,52,IN,1595626289,81,23.9,79.57,77,1.97
477,Kui Buri,86,TH,1595626289,83,12.08,99.85,78.94,4.36
478,Gamba,100,GA,1595626057,81,-2.65,10,72.95,7.29
479,Conceição do Araguaia,67,BR,1595626289,40,-8.26,-49.26,82.89,3.49
480,São Gabriel da Cachoeira,58,BR,1595626289,87,-0.13,-67.09,79.83,1.43
481,Mahon,0,ES,1595626288,73,39.89,4.27,73.4,3.36
482,Pachino,0,IT,1595626289,53,36.72,15.09,75,3.36
483,Thunder Bay,90,CA,1595626290,57,48.4,-89.32,77,13.87
484,Itapuranga,5,BR,1595626290,34,-15.56,-49.95,72.57,5.14
485,Nikolayevka,29,RU,1595626290,79,53.13,47.2,54.73,4
486,Port Moresby,40,PG,1595626290,100,-9.44,147.18,75.2,3.36
487,Praia,75,CV,1595626105,78,14.92,-23.51,80.6,11.41
488,Tiarei,20,PF,1595626089,65,-17.53,-149.33,80.6,5.82
489,Mongo,83,TD,1595626290,73,12.18,18.69,77.32,1.97
490,Pierre,20,US,1595626251,41,44.37,-100.35,96.8,17.22
491,Constitución,0,CL,1595626290,72,-35.33,-72.42,48.29,5.48
492,Black River,20,JM,1595626291,70,18.03,-77.85,87.8,16.11
493,Ketchikan,90,US,1595626085,77,55.34,-131.65,59,9.17
494,Talara,42,PE,1595626291,86,-4.58,-81.27,64.22,20.54
495,Flinders,84,AU,1595626291,92,-34.58,150.86,51.01,1.99
496,Jablah,0,SY,1595626291,83,35.36,35.93,77,4.7
497,Santa Cruz do Rio Pardo,0,BR,1595626291,52,-22.9,-49.63,67.73,5.41
498,Praia,75,CV,1595626105,78,14.92,-23.51,80.6,11.41
499,Bandarbeyla,3,SO,1595626291,81,9.49,50.81,75.49,28.97
500,Meulaboh,91,ID,1595626291,89,4.14,96.13,75.78,4.07
501,Acará,87,BR,1595626291,74,-1.96,-48.2,79.29,2.75
502,Boa Vista,40,BR,1595626291,58,2.82,-60.67,86,8.05
503,Ottawa,40,CA,1595626190,35,45.41,-75.7,84.99,4.7
504,San Luis Potosí,75,MX,1595626292,28,22.5,-100.5,80.6,8.05
505,Hualmay,29,PE,1595626061,70,-11.1,-77.61,66.15,13.98
506,Magadan,90,RU,1595626292,78,59.57,150.8,57.31,5.75
507,Sindou,99,BF,1595626292,86,10.67,-5.17,75.85,2.17
508,Longonjo,1,AO,1595626292,42,-12.91,15.25,52.23,1.16
509,Rio Brilhante,0,BR,1595626292,40,-21.8,-54.55,76.46,3.96
510,Vigeland,59,NO,1595626292,80,58.08,7.3,57,15.99
511,Río Gallegos,40,AR,1595626281,93,-51.62,-69.22,37.4,11.41
512,Nanga Eboko,96,CM,1595626292,97,4.68,12.37,68.36,3.8
513,Valdivia,90,CL,1595626293,93,-39.81,-73.25,48.2,2.24
514,Sambava,88,MG,1595626293,73,-14.27,50.17,69.89,17.6
515,Shihezi,0,CN,1595626293,29,44.3,86.03,77.4,3.18
516,Zhangjiakou Shi Xuanhua Qu,75,CN,1595626293,49,40.61,115.04,74.21,0.6
517,Stokmarknes,75,NO,1595626293,82,68.56,14.91,57.99,8.05
518,Shiraoi,75,JP,1595626293,93,42.55,141.35,66.2,3.36
519,Saint-Alexandre,1,FR,1595626293,41,44.23,4.62,75.99,3.36
520,Bereda,3,ES,1595626293,85,43.27,-7.54,63,4
521,Porto Walter,31,BR,1595626293,61,-8.27,-72.74,85.19,2.98
522,Grand Gaube,32,MU,1595626293,50,-20.01,57.66,68,8.99
523,Aswān,11,EG,1595626294,18,24.09,32.91,90.88,10.09
524,Davila,100,PH,1595626294,79,18.47,120.58,81.77,7.36
525,Marzuq,34,YE,1595626294,60,14.4,46.47,79.77,7.74
526,Sisimiut,92,GL,1595626294,83,66.94,-53.67,48.74,4.7
527,Xiaoweizhai,95,CN,1595626294,93,26.19,107.51,69.96,4.07
528,Mount Isa,0,AU,1595626065,66,-20.73,139.5,48.2,11.05
529,High Level,75,CA,1595626294,56,58.52,-117.14,69.8,8.05
530,Srednekolymsk,65,RU,1595626294,32,67.45,153.68,82.45,6.71
531,Lindi,40,TZ,1595626294,78,-10,39.72,73.4,11.41
532,Mogadishu,56,SO,1595626294,76,2.04,45.34,77.07,22.1
533,Singaparna,92,ID,1595626294,89,-7.35,108.11,68.23,1.97
534,Waingapu,29,ID,1595626295,80,-9.66,120.26,69.39,8.81
535,Katherine,40,AU,1595626295,59,-14.47,132.27,62.6,5.82
536,Inzer,100,RU,1595626295,91,54.22,57.56,58.73,2.17
537,Kieta,100,PG,1595626295,78,-6.22,155.63,82.17,6.85
538,Palmer,75,US,1595626295,51,42.16,-72.33,82.99,3
539,Shamkhal,20,RU,1595626295,78,43.06,47.34,75,2.24
540,Juneau,90,US,1595626261,82,58.3,-134.42,57.99,12.75
541,Seoul,90,KR,1595626118,69,37.57,126.98,73.4,3.36
542,Atbasar,60,KZ,1595626295,90,51.8,68.33,62.08,2.55
543,Leh,0,IN,1595626295,36,34.17,77.58,60.96,4.12
544,Cairo,0,EG,1595626084,65,30.06,31.25,82.4,11.41
545,Bangkalan,100,ID,1595626296,83,-7.05,112.74,73.44,6.44
546,Catalão,0,BR,1595626296,51,-18.17,-47.95,66.94,7.72
547,Launceston,100,AU,1595626041,86,-41.45,147.17,39.99,5.82
548,Sitka,90,US,1595626082,82,57.05,-135.33,59,8.05
549,Grafton,1,US,1595626060,54,42.21,-71.69,84,5.82
550,Sault Ste. Marie,1,CA,1595626296,42,46.52,-84.33,82.4,10.29
551,Vidim,0,RU,1595626296,84,56.41,103.11,48.31,2.86
552,Mwinilunga,0,ZM,1595626296,49,-11.74,24.43,50.86,4.43
553,Deputatsky,96,RU,1595626296,35,69.3,139.9,73.22,1.36
554,La Serena,0,CL,1595626098,67,-29.91,-71.25,57.2,12.75
555,Quatre Cocos,75,MU,1595626297,56,-20.21,57.76,68,16.11
556,Karlstad,0,SE,1595626297,87,59.38,13.5,55,3.36
557,Lumby,90,CA,1595626297,87,50.25,-118.97,60.01,18.34
558,Wamba,99,NG,1595626297,91,8.93,8.6,73.02,2.64
